seed,radius,duration,noa,F1_score,roc_auc
38,3,4,100,0.6552502529773488,0.8837909388344479
39,3,4,100,0.6470997142195103,0.9246823379199788
40,3,4,100,0.6596161378770075,0.884820446188728
41,3,4,100,0.6721373755793633,0.8858556545071343
42,3,4,100,0.6825938566552902,0.85768466204697
43,3,4,100,0.6043379531751625,0.8324330929633443
44,3,4,100,0.7044913627639156,0.9211473406171364
45,3,4,100,0.7051733583783361,0.9188197965845124
46,3,4,100,0.688816604708798,0.8716187845570555
47,3,4,100,0.6604280125795812,0.9190399804456384
48,3,4,100,0.6591777829783915,0.896577791169082
49,3,4,100,0.6711853962874528,0.9275891704460884
50,3,4,100,0.6950244508266709,0.8901141295696249
1,4,4,100,0.7452057866995626,0.942836138115389
2,4,4,100,0.75,0.8932162194992503
3,4,4,100,0.7120862201693611,0.8668405671614547
4,4,4,100,0.7773875229971567,0.9481617920542348
5,4,4,100,0.7340777734133886,0.9075511566212234
6,4,4,100,0.7657558395769061,0.9123531763857712
7,4,4,100,0.7532077987002166,0.9409461908820864
8,4,4,100,0.7586580673134248,0.9285185713957896
9,4,4,100,0.7278013867143815,0.8957787854735604
10,4,4,100,0.7396687206738651,0.90442456317377
11,4,4,100,0.6623362202975794,0.8641717067795033
12,4,4,100,0.7737050043898156,0.9188693996963788
13,4,4,100,0.7061455013140971,0.8751517547727935
14,4,4,100,0.7118855009334163,0.9084854084720828
15,4,4,100,0.7127341239055747,0.9100207984637804
16,4,4,100,0.6515415286123435,0.840520766329026
17,4,4,100,0.7471315584270914,0.915162096060766
18,4,4,100,0.7264889393079977,0.8882052732808118
19,4,4,100,0.6785558464223386,0.9193501869199966
20,4,4,100,0.743321718931475,0.9197212739520508
21,4,4,100,0.7235424858950248,0.8937961253193061
22,4,4,100,0.7597659515185289,0.9393730303531566
23,4,4,100,0.7645763955522944,0.9353622299457804
24,4,4,100,0.7716387367955312,0.9224635189901106
25,4,4,100,0.6652818017821024,0.8978280050065424
26,4,4,100,0.6366194075136536,0.8489314604446719
27,4,4,100,0.7398671714977345,0.932932884624588
28,4,4,100,0.7066418645366014,0.885682387848016
29,4,4,100,0.7391376542868213,0.9117615760490833
30,4,4,100,0.7365737405087845,0.933854051882272
31,4,4,100,0.707897563457516,0.8861505843883118
32,4,4,100,0.7921991332370263,0.9619566591490636
33,4,4,100,0.7400471010429517,0.9016869458943771
34,4,4,100,0.7345167652859961,0.8994240111752604
35,4,4,100,0.7316991269308261,0.932559984847751
36,4,4,100,0.7533617579534273,0.918122709578017
37,4,4,100,0.7468158157049507,0.9307646872522092
38,4,4,100,0.747912259213896,0.9225761226415692
39,4,4,100,0.733311265585347,0.9017036734203558
40,4,4,100,0.725333032287198,0.9037510895094886
41,4,4,100,0.7001533742331288,0.9074173810118172
42,4,4,100,0.7496859468021192,0.8864691674484486
43,4,4,100,0.7013278054792985,0.8776421437604762
