seed,radius,duration,noa,F1_score,roc_auc
49,4,4,100,0.5425944389055057,0.7908218845299202
50,4,4,100,0.6023492735066526,0.8214167693371187
1,5,4,100,0.6232786266742124,0.8639261534450128
2,5,4,100,0.5991997022147776,0.8493681381730589
3,5,4,100,0.52742396672732,0.7612633211800648
4,5,4,100,0.5430643274853801,0.7737153678815598
5,5,4,100,0.6011336797354747,0.830135494652942
6,5,4,100,0.5491753207086133,0.8443479479778744
7,5,4,100,0.6272145094189688,0.8479441946824087
8,5,4,100,0.5549247311827957,0.8064458265725525
9,5,4,100,0.6077052868391452,0.7984207227182403
10,5,4,100,0.5880952380952381,0.8168009237587388
11,5,4,100,0.5295574559558858,0.813954955558982
12,5,4,100,0.5920530379029092,0.8630370934243979
13,5,4,100,0.5342053260562718,0.7624657510415671
14,5,4,100,0.4539783819818104,0.7145616268941897
15,5,4,100,0.4905537459283388,0.7341272777439816
16,5,4,100,0.4676391445970825,0.7792686348114192
17,5,4,100,0.4409331027067458,0.7068856413597597
18,5,4,100,0.530450930908052,0.8219751699213809
19,5,4,100,0.5714038876889849,0.7916143281429824
20,5,4,100,0.5755765793259798,0.7968995188282201
21,5,4,100,0.5802930192473427,0.8189389774275764
22,5,4,100,0.5879816255742009,0.7925786974955917
23,5,4,100,0.5774094245796827,0.7945637407513082
24,5,4,100,0.6087792094343744,0.8583767887451661
25,5,4,100,0.5810055865921788,0.8130995928235278
26,5,4,100,0.4689613052392793,0.7514632695694914
27,5,4,100,0.4849566055930569,0.762771027255019
28,5,4,100,0.5182873981625932,0.8132710672370531
29,5,4,100,0.5475950807475163,0.8042199079962316
30,5,4,100,0.5067906976744186,0.7425848748888663
31,5,4,100,0.494996664442962,0.8217913026913535
32,5,4,100,0.657355070771243,0.8507613158779562
33,5,4,100,0.6012985790909946,0.8100874894482825
34,5,4,100,0.616258162203085,0.8210903354149544
35,5,4,100,0.6339306711819764,0.8158794438877767
36,5,4,100,0.5048763497039359,0.746112437131031
37,5,4,100,0.547103651409603,0.7819104031933786
38,5,4,100,0.5525430067314884,0.835725180254288
39,5,4,100,0.5311818578281727,0.7802116879861462
40,5,4,100,0.5814086113487311,0.8095195592423692
41,5,4,100,0.4693913043478261,0.8033403226773476
42,5,4,100,0.5907769727994447,0.8039615607754256
43,5,4,100,0.5180518992102294,0.8124932705021786
44,5,4,100,0.5736658121649965,0.8133765362949137
45,5,4,100,0.5096695456252347,0.8200751629672588
46,5,4,100,0.5301148347785329,0.7594670473312563
47,5,4,100,0.5922325884139726,0.8208852939307338
48,5,4,100,0.4801642863810323,0.7612720569990509
49,5,4,100,0.5779478325789744,0.8316722005298451
50,5,4,100,0.5453950137985873,0.7946775412890024
