seed,radius,duration,noa,F1_score,roc_auc
50,2,5,450,0.6188584360070405,0.8376596097993992
1,2,10,450,0.7421164803618807,0.8723306177620362
2,2,10,450,0.7058263765733812,0.862561877617362
3,2,10,450,0.7423742612894623,0.8790824234470619
4,2,10,450,0.7236416863523717,0.8596660303091805
5,2,10,450,0.6974430760524788,0.8609207494551105
6,2,10,450,0.7439638852482889,0.8720978986850709
7,2,10,450,0.6912773790594067,0.8490156736593102
8,2,10,450,0.7078505965761716,0.8478259086574549
9,2,10,450,0.7328156537340211,0.8681698246406974
10,2,10,450,0.6708555433131831,0.8357757918563185
11,2,10,450,0.7059246175493219,0.865235979650459
12,2,10,450,0.7411724276182021,0.8682577126165751
13,2,10,450,0.7247265278847131,0.8664372490059765
14,2,10,450,0.6588416226568394,0.8348231313122906
15,2,10,450,0.7454490335060848,0.8807172966082766
16,2,10,450,0.7655877443967573,0.8757221328416017
17,2,10,450,0.7073022488495267,0.8366417275696649
18,2,10,450,0.7381179393834331,0.8690622570285128
19,2,10,450,0.723192600241423,0.857183962360778
20,2,10,450,0.7380451387888046,0.8797332859593143
21,2,10,450,0.7002972522293918,0.8400143694075566
22,2,10,450,0.7237767296507422,0.8526525703574931
23,2,10,450,0.6657747789669614,0.8401238869433727
24,2,10,450,0.6700986329814846,0.842091673435569
25,2,10,450,0.6885117833427369,0.8469302047250438
26,2,10,450,0.7392525258373621,0.8713612147018843
27,2,10,450,0.7443017470785607,0.8693779925529059
28,2,10,450,0.7344228064324347,0.8600668646378343
29,2,10,450,0.7376191583352709,0.864352783493518
30,2,10,450,0.6776352885046337,0.8422011696340986
31,2,10,450,0.6981332873126815,0.8596517190120032
32,2,10,450,0.7432450147844959,0.8740736298142044
33,2,10,450,0.7466941593079026,0.8747961973271791
34,2,10,450,0.6886777398999057,0.8530978475435369
35,2,10,450,0.7475806918931448,0.8680471643066425
36,2,10,450,0.6999299032665078,0.8580882235241845
37,2,10,450,0.766659406084368,0.8837109888690805
38,2,10,450,0.7055293861874049,0.8660706485837218
39,2,10,450,0.7060335615053577,0.8481278353627066
40,2,10,450,0.7300921417334632,0.8800805280663858
41,2,10,450,0.7023372887450557,0.8604967287137424
42,2,10,450,0.6621719378454237,0.8320599903748166
43,2,10,450,0.7368710157706818,0.8713135110330696
44,2,10,450,0.7325283677625837,0.880184599917669
45,2,10,450,0.7120300095960918,0.8697990579797039
46,2,10,450,0.6880728639583634,0.8573393660658923
47,2,10,450,0.7127544927620657,0.8704858925531807
48,2,10,450,0.7086260509040654,0.8455522119010948
49,2,10,450,0.6783698695721561,0.8481443166798617
50,2,10,450,0.7256169721460528,0.8713358857724428
1,2,15,450,0.7792902927377255,0.8773156419370455
2,2,15,450,0.7654546627389425,0.8747641843835956
3,2,15,450,0.7421067218112435,0.8611608875849603
