seed,radius,duration,noa,F1_score,roc_auc
18,1,1,1000,0.4389588927907457,0.7543190999746648
19,1,1,1000,0.4634854771784232,0.7691802718351164
20,1,1,1000,0.4446746788230418,0.756344462858037
21,1,1,1000,0.4601220647563877,0.7731914806551449
22,1,1,1000,0.455026455026455,0.7679982590965942
23,1,1,1000,0.4329426408048957,0.7526164654245111
24,1,1,1000,0.4385059843169624,0.7524203331481059
25,1,1,1000,0.442854179630782,0.7590645593044483
26,1,1,1000,0.4304979253112033,0.7485337283460767
27,1,1,1000,0.4202447624974071,0.7435730803672086
28,1,1,1000,0.4546774528106202,0.7644248442503037
29,1,1,1000,0.434097272632998,0.7596461564603145
30,1,1,1000,0.4387723468016947,0.7749902221994486
31,1,1,1000,0.4265099979385693,0.7552720994246662
32,1,1,1000,0.4399875943347462,0.7536637443113112
33,1,1,1000,0.4652511651993785,0.7665597439975328
34,1,1,1000,0.4065627902177278,0.7468469314853454
35,1,1,1000,0.4614114733801073,0.7804562135212896
36,1,1,1000,0.4295024309506569,0.7519679209006404
37,1,1,1000,0.442998760842627,0.7583728457606647
38,1,1,1000,0.4529631164525487,0.7591249329739131
39,1,1,1000,0.4471561530506722,0.7672022234373032
40,1,1,1000,0.4342132612762419,0.7498912969295962
41,1,1,1000,0.4379516828412141,0.7616842471542546
42,1,1,1000,0.4390042350996798,0.762837851138802
43,1,1,1000,0.4512523287104119,0.7680717220365518
44,1,1,1000,0.4468811420295852,0.7729612522382525
45,1,1,1000,0.4359504132231405,0.7601250098440316
46,1,1,1000,0.4312306101344364,0.7752231957101998
47,1,1,1000,0.4404675700837902,0.7621761069742075
48,1,1,1000,0.4669494155373953,0.7750770857081004
49,1,1,1000,0.4534823553761771,0.7694578470970787
50,1,1,1000,0.4383817427385892,0.765506758855017
1,1,1,2000,0.480543545398394,0.7641160513194264
2,1,1,2000,0.475885328836425,0.7535485390184438
3,1,1,2000,0.4980662518917101,0.7733806571779662
4,1,1,2000,0.4941084053417124,0.7576437007834425
5,1,1,2000,0.4903429247142294,0.7621721796517655
6,1,1,2000,0.5027995520716685,0.7688394077808929
7,1,1,2000,0.4927976592392528,0.7780660779679917
8,1,1,2000,0.4870861112667376,0.7568308941736447
9,1,1,2000,0.4976247694629184,0.7697077667256472
10,1,1,2000,0.4684785654244887,0.7588313650835105
11,1,1,2000,0.4910494517789214,0.7711233723455226
12,1,1,2000,0.504076010569517,0.7659166501591798
13,1,1,2000,0.488948726579154,0.7672575046349399
14,1,1,2000,0.506385839121667,0.7736308712858893
15,1,1,2000,0.5071199414645129,0.7687995002099131
16,1,1,2000,0.4880318403497954,0.7658815892765878
17,1,1,2000,0.4774592467678471,0.7602369225570973
18,1,1,2000,0.4757162041181736,0.7543150443355391
